Drug	Protein
5329102	O15439
5329102	P08183
5329102	Q92887
5329102	Q9UNQ0
5310966	P43681
5310966	P36544
5310966	P32297
5310966	Q15825
5310966	P17787
5310966	O15244
3083544	P07550
3083544	P10635
3083544	P33261
3083544	P11509
3083544	P11712
3637	Q16853
3637	P13674
3637	Q16665
3637	P02768
3011155	P09884
3011155	P00813
16681432	P30559
151166	P35354
151166	P23219
16133751	Q01718
3343	P07550
3343	P08588
3343	P13945
32778	Q15842
32778	P11712
4845	P07550
4845	P08588
16682734	P02768
16682734	P02787
2372	P08588
2372	P07550
2372	P35348
439213	P01579
439213	Q04206
439213	P11168
439213	P11166
439213	P14672
439213	P11169
4883	P08588
5322	P0AC13
17134	Q27738
17134	P13922
54682938	P0A7X3
656652	Q14432
656652	P27815
656652	P29274
656652	P30542
656652	Q92769
656652	P05177
656652	Q9Y694
131536	Q72874
131536	P08684
56339	Q14524
56339	P02768
56339	P05543
5282165	P44345
4870	P55017
4870	Q4U2R8
4870	Q8TCC7
4870	P02768
6307	P00915
6307	P00918
6307	Q13621
6307	P55011
6307	P55017
456255	Q70KI2
456255	Q4U2R8
456255	Q8TCC7
456255	Q9NSA0
456255	Q9Y694
33255	P02918
33255	P02919
33255	P76577
33255	P0AD65
33255	P0AD68
33255	P27169
33255	P40933
33255	P60568
33255	P51580
33255	O15439
33255	Q4U2R8
33255	Q8TCC7
33255	Q9NSA0
33255	P02768
43594	P02918
43594	P0AD68
43594	P02919
43594	P24228
43594	P0AD65
43594	P02768
44185	P0AD68
44185	P02919
44185	P0AD65
44185	Q07806
44185	Q9X6W0
44185	P08506
44185	P02918
44185	P0AEB2
44185	P24228
44185	Q4U2R8
44185	Q8TCC7
44185	Q9NSA0
44185	Q9Y694
44185	P02768
53025	Q75Y35
53025	P02768
441199	P08506
441199	P0AEB2
441199	P0AFI5
441199	P24228
441199	P02918
441199	P02919
441199	P0AD68
441199	Q75Y35
441199	Q7CRA4
441199	Q8DNB6
441199	Q8DR59
441199	P0A3M6
441199	P00808
6533629	P02918
6533629	P02919
6533629	P08506
6533629	P46059
6533629	Q4U2R8
6533629	Q8TCC7
38103	P02918
38103	P08684
38103	O76082
38103	P46059
38103	Q16348
38103	Q4U2R8
38103	Q96FL8
21233	Q15822
21233	P08172
441289	Q15822
441289	P08172
441289	P20309
441289	P06276
441289	O15245
441289	O15244
50192	Q15822
50192	P08172
50192	P20309
50192	P06276
39765	Q15822
39765	P08183
56330	P12821
56330	P08183
56330	P46059
56330	Q16348
132706	P30556
5462222	P05023
53461739	P14867
53461739	P47869
53461739	Q14524
53461739	O00180
53461739	P42262
60921	P30556
5311447	P12821
5311447	P46059
5311447	Q16348
60919	P30556
60919	P50052
60919	P08684
2164	P14867
2164	P47869
2164	P34903
2164	P48169
2164	P31644
2164	Q16445
2164	P43681
2164	P36544
2164	P42262
2164	Q13002
6464	P14867
6464	P47869
6464	P34903
6464	P48169
6464	P31644
6464	Q16445
6464	P43681
6464	P36544
6464	P42262
6464	Q13002
6464	P08684
6473	P14867
6473	P47869
6473	P34903
6473	P48169
6473	P31644
6473	Q16445
6473	P43681
6473	P36544
6473	P42262
6473	Q13002
10518	P14867
10518	P47869
10518	P34903
10518	P48169
10518	P31644
10518	Q16445
10518	P43681
10518	P36544
10518	P42262
10518	Q13002
3608	P14867
3608	P47869
3608	P34903
3608	P48169
3608	P31644
3608	Q16445
3608	P43681
3608	P36544
3608	P42262
3608	Q13002
3608	P11712
3608	P33261
28486	P49841
28486	P29218
28486	O14732
28486	P42263
6291	P03372
6291	P11712
37464	P08588
37464	P07550
37464	P08908
37464	P28222
37464	P02763
9294	P23975
9294	P35348
9294	P08588
9294	P07550
9294	Q05940
9294	P02768
3677	P35348
3677	P35368
3677	P25100
3677	P08913
3677	P18089
3677	P18825
3677	P08588
3677	P07550
3677	P13945
688561	P07550
3052776	P27338
3052776	P10415
3052776	P05177
5388937	P0A7J6
5388937	P61177
5388937	P08684
5359268	P02787
5359268	P05023
5359268	P06870
5359268	P05067
5359268	P02768
5460341	Q13936
5460341	P98194
5460341	P02585
5460341	P63316
5460341	Q01082
5460341	P04271
5460341	P20810
5460341	P49747
5460341	P0DP23
5460341	P19801
5460341	Q99584
5460341	P05187
5460341	P05109
5460341	P06702
5460341	P29034
5460341	P00450
5460341	P12644
5460341	P08493
5460341	Q8TAB3
5460341	O75340
16682987	P63316
16682987	P21796
16682987	P45880
16682987	Q9Y277
888	P05023
5745	P04150
5745	P04083
5745	P08684
5745	P20815
5745	P46721
5745	P08183
5745	Q8TCC7
5745	P08185
5745	P02768
9565	P48048
9565	Q09428
5875	P04150
5875	P08684
5875	P20815
5875	P08185
60663	O43497
60663	O95180
60663	Q13936
60663	Q01668
60663	O60840
60663	Q9P0X4
60663	Q13698
60663	Q02641
60663	Q08289
60663	P54284
60663	O00305
60663	P08684
60663	P05177
60663	P10635
60663	P20815
60663	P24462
60663	P15538
60663	P19099
60663	P08183
516892	Q9Y6R1
516892	Q9Y6M7
516892	Q2Y0W8
516892	Q9BY07
516892	Q6U841
8969	P08913
8969	P18089
8969	P18825
8969	P08908
8969	P28222
8969	P28221
8969	P14416
8969	P35462
8969	P28223
8969	P28335
8969	P48048
8969	P78508
8969	Q14654
8969	Q14500
8969	Q9UNX9
8969	Q99712
8969	Q15842
8969	P41595
8969	P10635
8969	P08684
39042	Q07869
39042	Q03181
39042	P37231
39042	O75469
39042	P19793
39042	P28702
39042	P48443
39042	P04798
39042	P10632
39042	P08684
39042	Q9Y6L6
2833	P07437
2833	P08684
2833	P08183
2833	P02768
68873	P06401
68873	P08235
68873	P10275
68873	P04150
441207	P05023
441207	P08684
441207	P05108
441207	P46721
441207	Q6ZQN7
441207	P08183
441207	P02768
54684589	P35354
54684589	P23219
54684589	P02768
5161	P35354
5161	P23219
4456	P22303
4456	P06276
54682045	P23219
54682045	P35354
72287	P14416
72287	P21728
72287	P21918
72287	P35462
72287	P21917
72287	P28223
72287	P28335
72287	P35367
72287	P11229
72287	P08172
72287	P20309
72287	P08173
72287	P08912
72287	P35348
72287	P35368
72287	P25100
72287	P08913
72287	P18089
72287	P18825
72287	P10635
72287	P05181
60021	P43700
60021	P43702
60021	P05177
28417	P03372
28417	P10275
28417	P06401
28417	P30968
28417	Q96P88
28417	P13500
28417	P04278
2783	P07550
2783	P08588
2783	P13945
2783	P01138
2783	P01375
2783	P04798
54766	P07550
54766	P06276
5487427	P20309
5487427	P11229
5487427	P08172
5487427	P08173
5487427	P08912
5487427	O76082
5487427	Q9H015
6918155	P04150
6918155	P08684
6918155	P10635
6918155	P23141
6918155	P08185
4887	Q9Y271
4887	P01375
4887	P05113
4887	P12724
4887	P19838
4887	Q02817
4887	P08684
4887	P11712
4887	Q92887
5429	P30542
5429	P29274
5429	Q07343
5479537	P0AD65
5479537	P0AD68
5479537	Q51504
5479537	Q9X6V3
5479537	O76082
5479537	P46059
5479537	Q16348
91562	P02918
91562	P02919
91562	Q4U2R8
91562	Q8TCC7
5282242	P0AD68
5282242	P02918
5282242	P02919
5282242	P0AD65
5282242	P46059
5282242	Q16348
5282242	Q4U2R8
5282242	Q8TCC7
6335986	P0AD68
54676537	Q9BQB6
54676537	P08183
54676537	P02768
54676537	P02763
68723	P23219
68723	P35354
5995	P10275
5995	P08183
5995	P04278
5995	P02768
165580	Q5SHN7
19910	P50579
6009	P33261
6009	P10632
6009	P10635
6009	P33260
6009	P05177
6009	Q4U2R8
43008	P14416
441080	Q14524
441080	P02763
3698	Q14432
3698	P01375
3698	Q13370
3698	P27815
3698	Q07343
3698	Q08493
3698	Q08499
4632	P06401
4632	P10275
4632	P03372
4632	Q92731
2218	Q14524
2218	P0DP23
2218	P10635
2218	P02763
33887	P05023
235905	P06401
235905	P03372
10517	P35372
2206	P35354
2206	P23219
2206	Q4U2R8
5282181	P11473
5282181	O15528
5282181	P19793
5282181	P02774
5282181	V9H1D9
3487	P14867
3487	P14867
3487	P47869
3487	P34903
3487	P48169
3487	P31644
3487	Q16445
3487	P18505
3487	P47870
3487	P28472
3487	O14764
3487	P78334
3487	Q8N1C3
3487	P18507
3487	Q99928
3487	O00591
3487	Q9UN88
3487	P05108
4756	P35498
62296	P35372
62296	P41143
62296	P41145
3037032	Q9HAB3
3037032	P18505
3037032	O60669
3037032	P53985
3037032	O15427
26175	P28223
26175	Q01959
26175	P31645
26175	P23975
26175	Q05940
26175	P54219
26175	P21397
26175	P27338
10668	P35372
10668	P41143
10257	P21397
5462328	P35372
5462328	P41145
5462328	P41143
5462328	P23141
5462328	P05543
1615	P31645
1615	Q05940
1615	Q01959
1615	P28223
1615	P41595
1615	P28335
1615	P23975
1615	P10635
1615	P23975
1615	Q01959
1615	P31645
160531	P08684
14584	Q01959
5359271	P35372
31721	Q01959
31721	P31645
31721	Q05940
31721	P35348
31721	P08913
31721	P21397
31721	P27338
31721	P10635
236666	P10275
102710	P05177
2294	P14867
2294	P47869
2294	P34903
2294	P48169
2294	P31644
2294	Q16445
2294	P43681
2294	P36544
2294	P42262
2294	Q13002
2294	P08684
2294	P33261
6089	P50406
6089	P28223
6089	Q99720
37367	P14867
37367	P47869
37367	P34903
37367	P48169
37367	P31644
37367	Q16445
37367	P18505
37367	P47870
37367	P28472
37367	O14764
37367	P78334
37367	Q8N1C3
37367	P18507
37367	Q99928
37367	O00591
37367	Q9UN88
37367	P14867
37367	P47869
37367	P34903
37367	P31644
37367	Q8N1C3
37367	P18507
37367	Q99928
3003157	P14867
3003157	P47869
3003157	P34903
3003157	P48169
3003157	P31644
3003157	Q16445
3003157	P43681
3003157	P36544
3003157	P42262
3003157	Q13002
26721	P35372
26721	P41143
26721	P41145
26721	P41146
26721	O60858
26721	P01189
17925	P14867
17925	P47869
17925	P34903
17925	P48169
17925	P31644
17925	Q16445
17925	P18505
17925	P47870
17925	P28472
17925	O14764
17925	P78334
17925	Q8N1C3
17925	P18507
17925	Q99928
17925	O00591
17925	Q9UN88
17925	P14867
17925	P47869
17925	P34903
17925	P31644
17925	Q8N1C3
17925	P18507
17925	Q99928
62751	Q8TCU5
62751	O60391
62751	Q12879
62751	Q14957
62751	Q13224
62751	O15399
62751	Q693P7
62156	P35372
62156	P41143
62156	P41145
6128	P14061
6128	P14060
6128	Q00441
6128	P42330
98527	P28335
98527	P28223
13308	P10275
3380	P14867
3380	P47869
3380	P34903
3380	P48169
3380	P31644
3380	Q16445
3380	P18505
3380	P47870
3380	P28472
3380	O14764
3380	P78334
3380	Q8N1C3
3380	P18507
3380	Q99928
3380	O00591
3380	Q9UN88
3380	P14867
3380	P47869
3380	P34903
3380	P31644
3380	Q8N1C3
3380	P18507
3380	Q99928
3380	P33261
3380	P11509
3380	P16662
3380	P20813
3380	P11712
3380	P08684
3380	P05181
3380	P22309
3380	P35503
3299	P14867
3299	P47869
3299	P34903
3299	P48169
3299	P31644
3299	Q16445
3299	P18505
3299	P47870
3299	P28472
3299	O14764
3299	P78334
3299	Q8N1C3
3299	P18507
3299	Q99928
3299	O00591
3299	Q9UN88
3299	P14867
3299	P47869
3299	P34903
3299	P31644
3299	Q8N1C3
3299	P18507
3299	Q99928
443408	P35372
443408	P41143
443408	P41145
443408	O60858
62436	Q8TCU5
62436	P14416
5284543	P10635
5284543	P08684
2816	P14867
2816	P47869
2816	P34903
2816	P48169
2816	P31644
2816	Q16445
2816	P18505
2816	P47870
2816	P28472
2816	O14764
2816	P78334
2816	Q8N1C3
2816	P18507
2816	Q99928
2816	O00591
2816	Q9UN88
2816	P14867
2816	P47869
2816	P34903
2816	P31644
2816	Q8N1C3
2816	P18507
2816	Q99928
2441	P14867
2441	P47869
2441	P34903
2441	P48169
2441	P31644
2441	Q16445
2441	P18505
2441	P47870
2441	P28472
2441	O14764
2441	P78334
2441	Q8N1C3
2441	P18507
2441	Q99928
2441	O00591
2441	Q9UN88
2441	P14867
2441	P47869
2441	P34903
2441	P31644
2441	Q8N1C3
2441	P18507
2441	Q99928
2441	P05177
2441	P33261
2441	P05181
2811	P14867
2811	P47869
2811	P34903
2811	P48169
2811	P31644
2811	Q16445
2811	P18505
2811	P47870
2811	P28472
2811	O14764
2811	P78334
2811	Q8N1C3
2811	P18507
2811	Q99928
2811	O00591
2811	Q9UN88
2811	P14867
2811	P47869
2811	P34903
2811	P31644
2811	Q8N1C3
2811	P18507
2811	Q99928
2811	P20813
2811	P33260
2811	P33261
2811	P08684
222865	P14061
222865	P00947
60977	P10635
28204	P10275
5359421	P35372
5359421	P41143
5359421	P41145
5359421	O60858
5359421	P01189
3369	P14867
3369	P47869
3369	P34903
3369	P31644
3369	Q8N1C3
3369	P18507
3369	Q99928
3369	P18505
3369	P47870
3369	P28472
3369	O14764
3369	P78334
3369	O00591
3369	P24046
3369	P28476
3369	A8MPY1
17150	P80365
61996	P35372
61996	P41143
61996	P41145
5826	Q05940
5826	P23975
5826	Q01959
5826	Q96RJ0
5826	P35368
5826	P35348
5826	P35368
5826	P25100
5826	P08913
5826	P18089
5826	P18825
5826	P10635
5826	Q01959
10836	Q01959
10836	P31645
10836	P23975
10836	Q05940
10836	P54219
10836	Q96RJ0
10836	P08913
10836	P18089
10836	P18825
10836	P21397
10836	P27338
10836	O75751
10836	O76082
30487	P35348
30487	P23975
30487	P35368
4631	P08588
4631	P07550
4631	P13945
4631	O15244
5325	P0AC13
5325	P02768
5327	P0AC13
5327	P9WJI5
5327	P02768
71371	P10827
71371	P10828
71371	P10632
71371	P08684
71371	P46721
71371	Q9Y6L6
71371	Q9NPD5
71371	Q6ZQN7
71371	Q14973
71371	Q9NYB5
71371	Q96BD0
71371	Q8TCC7
71371	P36021
71371	Q8TF71
71371	P08183
71371	P02766
71371	P05543
71371	P02768
31401	P52895
31401	Q96RI1
31401	P08684
31401	O95342
31401	P46721
31401	Q92887
31401	O15439
31401	Q12908
31401	Q14973
33746	P14867
33746	P47869
33746	P34903
33746	P48169
33746	P31644
33746	Q16445
33746	P18505
33746	P47870
33746	P28472
33746	O14764
33746	P78334
33746	Q8N1C3
33746	P18507
33746	Q99928
33746	O00591
33746	Q9UN88
33746	P14867
33746	P47869
33746	P34903
33746	P31644
33746	Q8N1C3
33746	P18507
33746	Q99928
33746	P08684
33746	P08183
33746	P02768
4890	P14867
4890	P47869
4890	P34903
4890	P48169
4890	P31644
4890	Q16445
4890	P18505
4890	P47870
4890	P28472
4890	O14764
4890	P78334
4890	Q8N1C3
4890	P18507
4890	Q99928
4890	O00591
4890	Q9UN88
4890	P14867
4890	P47869
4890	P34903
4890	P31644
4890	Q8N1C3
4890	P18507
4890	Q99928
4890	P08684
4999	P14867
4999	P47869
4999	P34903
4999	P48169
4999	P31644
4999	Q16445
4999	P18505
4999	P47870
4999	P28472
4999	O14764
4999	P78334
4999	Q8N1C3
4999	P18507
4999	Q99928
4999	O00591
4999	Q9UN88
4999	P14867
4999	P47869
4999	P34903
4999	P31644
4999	Q8N1C3
4999	P18507
4999	Q99928
4999	P11712
4999	P33261
4999	P08684
6442177	P42345
6442177	P08684
6442177	P10635
6442177	Q9Y6L6
6442177	Q9NPD5
6442177	P46721
6442177	P08183
154059	P20309
154059	P11229
154059	P08172
154059	P08173
154059	P08912
154059	P02763
23925	P02786
23925	Q9GZT9
23925	Q9BY41
23925	Q9NZD4
23925	P69905
23925	Q16595
23925	P02794
23925	P39748
23925	Q96FI4
23925	Q969S2
23925	P06746
23925	P00450
23925	P02787
23994	P46663
23994	P16455
23994	P04075
23994	P68104
23994	P06733
23994	O14556
23994	P15531
23994	P07237
23994	P30101
23994	Q06830
23994	P78330
23994	P60174
23994	P49411
23994	P03372
23994	P08700
23994	P02795
23994	O14618
23994	Q13547
23994	P56524
23994	P29372
23994	P04279
23994	P00441
23994	Q9BY41
23994	O15304
23994	P23415
23994	Q00987
23994	P01308
23994	P46939
23994	P45381
23994	P05109
23994	P06702
23994	P14780
23994	O15350
23994	P29034
23994	P04637
23994	P25713
23994	O75340
23994	Q8N907
23994	P04731
23994	P04217
23994	P01023
23994	P01019
23994	P02765
23994	P02743
23994	P02647
23994	P02652
23994	P06727
23994	Q0VD83
23994	P02649
23994	O14791
23994	P02746
23994	P02747
23994	P00736
23994	P09871
23994	P01024
23994	P0C0L5
23994	P04003
23994	P20851
23994	P01031
23994	P46736
23994	P07357
23994	P07358
23994	P07360
23994	P00751
23994	P08603
23994	P05156
23994	P10909
23994	P00450
23994	P15169
23994	P22792
23994	P81605
23994	P15924
23994	P00748
23994	P05160
23994	P00734
23994	O75636
23994	P02671
23994	P02751
23994	P06396
23994	P69905
23994	P68871
23994	P00739
23994	Q86YZ3
23994	P35858
23994	P01876
23994	P01871
23994	P01599
23994	P01619
23994	P80748
23994	P19827
23994	P19823
23994	Q06033
23994	Q14624
23994	P01591
23994	P14923
23994	P03952
23994	P01042
23994	P04264
23994	P13645
23994	P02533
23994	P08779
23994	P35908
23994	P13647
23994	P02538
23994	P35527
23994	P19652
23994	Q96PD5
23994	P27169
23994	P20742
23994	P31151
23994	P49908
23994	P01009
23994	P01011
23994	P29622
23994	P08185
23994	P05546
23994	P04278
23994	P02787
23994	P02766
23994	P04004
23994	P51693
23994	Q06481
23994	P05067
23994	P09874
3033621	P14867
3033621	P47869
3033621	P34903
3033621	P48169
3033621	P31644
3033621	Q16445
3033621	P18505
3033621	P47870
3033621	P28472
3033621	O14764
3033621	P78334
3033621	Q8N1C3
3033621	P18507
3033621	Q99928
3033621	O00591
3033621	Q9UN88
3033621	P14867
3033621	P47869
3033621	P34903
3033621	P31644
3033621	Q8N1C3
3033621	P18507
3033621	Q99928
4506	P14867
4506	P47869
4506	P34903
4506	P48169
4506	P31644
4506	Q16445
4506	P18505
4506	P47870
4506	P28472
4506	O14764
4506	P78334
4506	Q8N1C3
4506	P18507
4506	Q99928
4506	O00591
4506	Q9UN88
4506	P14867
4506	P47869
4506	P34903
4506	P31644
4506	Q8N1C3
4506	P18507
4506	Q99928
4506	P35498
4506	P08684
4506	P05181
6435415	P16444
6435415	Q4U2R8
6435415	Q8TCC7
104838	P0AD65
104838	P02919
104838	P02918
104838	P42971
104838	P72355
104838	P16444
104838	P0AD63
104838	P62593
104838	Q939N4
104838	Q93LQ9
4912	O95477
4912	P23141
5468	P35354
5468	P23219
92727	Q72874
92727	P08183
92727	Q9Y6L6
92727	Q9NPD5
92727	O95342
92727	P02763
92727	P02768
441397	P0AEB2
441397	P24228
441397	P08506
441397	P02918
441397	P02919
441397	P0AD65
441397	P0AD68
6087	Q53707
6087	Q8DNB6
6087	Q7CRA4
6087	P0A3M6
6087	Q75Y35
6087	Q8DR59
33478	Q8XJ01
115163	Q8XJ01
123630	P62594
123630	P18251
123630	P0AD63
123630	Q4U2R8
123630	Q8TCC7
36921	C1KC03
4747	P21728
4747	P08913
4747	P35368
4747	P10275
5493381	P08684
5493381	P22309
5493381	P35503
5493381	O60656
5493381	P10632
5493381	P05177
64147	P46059
64147	Q16348
64147	Q9UN76
3652	Q9NYK1
3652	Q9NR96
3652	Q9BYF1
3652	P08684
3652	P08183
3652	P46721
3652	P02768
3652	P02763
10026	P16066
10026	P05091
5284553	P16066
5284553	P20594
6077	P14416
6077	P21728
6077	P28223
6077	P08908
6077	P35348
6077	P35368
6077	P02768
26035	P35367
3678	P08908
23897	P14416
23897	P08908
23897	P28223
23897	P11229
11291	P35367
4761	P35367
4761	Q14994
4761	Q9H3N8
62867	P14416
62867	P21728
62867	P28223
62867	P08908
62867	P08684
62867	P10635
62867	P33261
62867	O15245
62867	P02768
9429	P14416
9429	P21728
9429	P35348
9429	P35368
9429	P02768
941651	P14416
941651	P21728
941651	P28223
941651	P05177
941651	P10635
941651	O15245
941651	P02768
5311507	P21728
5311507	P21918
5311507	P14416
5311507	P35348
5311507	P08913
5311507	P28223
5311507	P35367
5311507	P10635
5311507	P08684
3775	P20309
3775	P08173
4688	P27338
4688	P21397
3000540	P02763
123619	P35354
9427	P12758
9427	P00441
9427	P05543
5288596	P08253
15606	P80188
15606	P01857
7339	Q27796
7339	P07741
7339	Q8VP84
7339	P00492
7339	P08870
7339	Q9NWZ5
445968	O85465
17754117	P46883
5168640	P00509
5287540	Q13370
445238	O85465
445238	P37698
445238	Q79G13
9700	P9WKE1
9700	P23919
9700	P03176
9700	O52806
9700	P03007
9700	Q9HU22
9700	P04818
9700	P00469
9700	P06612
449159	P00390
5280961	Q92731
5280961	P11388
5280961	Q14289
5280961	Q15788
5280961	P03372
5280961	Q15596
5280961	O95718
5280961	P11474
5280961	O75469
5280961	P31749
5280961	Q99527
5280961	Q16678
5280961	P04278
5280961	P05177
5280961	P08183
5280961	P33527
5280961	Q9UNQ0
5280961	Q9Y6L6
5280961	O94956
5280961	P02766
448580	Q44244
448580	P08100
449190	Q07343
446336	Q96C86
446336	P06730
637540	P46072
637540	Q8TCC7
445936	P02743
168718	O68600
168718	P56653
446821	P39304
449193	Q08499
449193	P27815
449193	Q07343
449193	Q08493
23644144	P46883
16019963	P60757
17754112	P17538
23644225	P00183
447195	P42262
4469371	P07477
65302	Q7WUJ1
65302	P19883
8646	P00491
8646	P05177
6323454	Q53908
5459319	P50870
7997	Q06174
14309	P00918
19	P40871
19	P80188
5496796	P14900
5496796	P45066
165390	Q9UKU7
8376	P71278
444972	P80040
444972	P0C278
444972	P83223
444972	P23368
444972	P16930
5287544	P12931
2334	P15259
5287931	Q8RJN5
5289354	P48147
5288320	P47989
5288320	P47989
5288320	Q9UNQ0
5288320	Q8TCC7
5288320	Q4U2R8
5288320	P02768
5288320	P02763
123831	P35228
123831	P29474
2879	Q05603
1944	P15121
165381	P0A6I9
5288607	P0AEK4
439352	P22262
439352	P9WHE9
439352	P04183
447315	P37672
447315	Q9P2W7
447315	Q9NP99
447315	P26196
447315	Q746J6
447315	Q9NWT6
447315	P9WNX3
447315	O25927
447315	P21283
447315	Q9HU21
447315	Q9KVB4
447315	Q51782
447315	A0A0H2URW2
4469994	P60174
5280805	P42330
5280805	P16152
5280805	P08684
5288385	P80404
65110	P31939
445768	P51698
547	Q44048
547	Q45135
547	P06875
547	P00436
547	P00437
11986118	P00183
446611	P17538
131704176	P07477
131704176	P10844
5881	P03372
5881	Q92731
5881	P14867
5881	P47869
5881	P34903
5881	P48169
5881	P31644
5881	Q16445
5881	P18505
5881	P47870
5881	P28472
5881	O14764
5881	P78334
5881	Q8N1C3
5881	P18507
5881	Q99928
5881	O00591
5881	Q9UN88
5881	Q05586
5881	Q12879
5881	Q13224
5881	Q14957
5881	O15399
5881	Q8TCU5
5881	O60391
5881	P10275
5881	Q07869
5881	Q99720
5881	O75469
5881	Q14994
5881	Q9NPD5
5881	O94956
5881	Q9Y6L6
5881	P46721
5881	P33527
5881	Q9UNQ0
5881	O15439
439278	O66496
439278	Q9X519
439278	Q07412
439278	P13929
131704177	P02144
9923	P00326
46936196	P62942
19235	P0C0F4
445025	P13000
440210	P16304
440210	P27142
440210	P84139
440210	P54819
440210	Q96MA6
440210	P69441
440210	P00568
2681	Q79FX6
2681	P9WPB7
449625	P30920
657131	P26662
5496642	P35963
444590	P62942
5353305	P07477
5353305	P00734
5353305	P00749
5801	Q05603
447805	P08200
447805	P16100
447805	Q99798
447805	P48735
447805	O75874
447805	P77541
445468	P08100
448668	P42768
444290	P03366
444348	P14618
1628	P18031
5287866	Q00740
94599	P12235
131624	P07477
1015	P05771
52949062	P07477
449120	P62937
159055	P00183
159055	Q8NER1
159055	Q8NET8
159055	O75762
159055	Q7Z2W7
159055	P10635
446605	P07477
439524	Q8TF71
439524	Q01650
76957149	P07822
4347	P00918
6862	P63208
65552	P02766
439155	P0ACC1
439155	P07617
439155	O87696
439155	P22061
439155	P12823
439155	P11086
439155	P9WPB5
439155	P14751
439155	Q9WYV8
439155	O60678
439155	P50135
439155	Q9WZX6
439155	P13956
439155	O14717
439155	Q14749
439155	P44868
439155	P11409
439155	P04392
439155	P9WPB3
439155	Q99873
439155	P25924
439155	P05102
439155	Q8WTS6
439155	P43912
439155	Q79FX6
439155	Q9H2P9
439155	Q54527
439155	P0A876
439155	P21631
439155	Q5SKH6
439155	P07801
439155	P14385
439155	Q56308
439155	Q86VU5
439155	Q06528
439155	Q14353
439155	P50135
49867432	P9WIQ3
54695768	P11309
446595	P56690
446947	P49247
439744	P0AGJ9
33166	Q8WX39
447721	Q16539
96	P16930
96	O60669
96	P53985
96	O15427
96	Q8N695
131704180	Q13423
6323289	P50870
6323289	P08684
447682	P68400
185915	P54577
185915	Q13526
185915	P00734
1282	P07477
1282	P00734
448470	Q26966
447488	P07477
448238	P49841
448585	P63185
16500	P67910
670	P45510
342	P01308
446814	Q16613
95034	P56740
2526	Q07412
447573	P62258
8515	P53779
8515	Q9UQF2
8515	P45983
8515	P33981
988	P0A6I3
120231	P00918
647	P14324
647	Q13907
647	P62623
71080	P43133
71080	P15555
71080	Q8TF71
4635105	P39594
5287612	P30920
6858240	P10644
154575	P27815
154575	Q07343
154575	Q08493
154575	Q08499
164908	P00587
448008	P49841
66827	Q9L9D7
1066	P30012
1066	P9WJJ7
5288154	Q46822
165879	P15273
165879	P15289
37851	A0A0H3JWX6
5287579	Q00740
17754078	P07478
17754078	P00782
17754078	P07477
17754078	P22303
49866627	Q54528
656949	Q16539
17753936	P08692
1400	P08631
1400	P07949
5287438	P25779
5287438	Q9UBX1
114683	P02788
159296	O14792
159296	O00204
159296	P10153
159296	P50225
159296	Q9Y663
159296	P07998
159296	Q06520
159296	P49888
159296	P52848
159296	P0A2W7
159296	O43704
159296	P06612
5289193	P0AB80
5289193	P06986
445571	P06971
17754065	P0A872
54445	P29717
17753823	P00805
444635	P11226
1005	P0AB91
1005	P0A716
1005	P13929
1005	Q57265
1005	P35558
1005	O66496
1005	Q9WYH8
1005	Q92959
447392	P18031
656910	P29474
656910	P29475
439407	P12256
11776755	P11217
49866494	P03366
448488	P28720
76008	P00183
76008	P00147
76008	P9WN25
76008	P02144
657081	P17931
6329	P69681
